UserID,subscriber_status,Gender,Race,email_flag,smh_flag,Age_brackets,Province,Channel,watch_date,dayname,monthname,watch_time,hour_of_day,day_classification,day_type,duration,screen_time
806986,Subscriber,male,black,1,1,Adult,Limpopo,M-Net,2016-02-24,Wed,Feb,19:21:00,19,04. Evening,Weekday,00:00:55,Short
809715,Subscriber,male,black,1,1,Older Adult,Mpumalanga,Channel O,2016-03-11,Fri,Mar,17:01:00,17,04. Evening,Weekday,00:08:12,Short
821285,Subscriber,male,black,1,1,Older Adult,Western Cape,Vuzu,2016-03-06,Sun,Mar,17:35:00,17,04. Evening,Weekend,00:00:03,Short
809723,Subscriber,male,black,1,1,Adult,Gauteng,Boomerang,2016-02-23,Tue,Feb,05:07:00,5,01. Late Night,Weekday,00:06:15,Short
802776,Subscriber,male,black,1,1,Adult,Free State,Live Event,2016-03-25,Fri,Mar,19:49:00,19,04. Evening,Weekday,00:01:30,Short
780037,Subscriber,Unclassified,Other,1,0,Teenage,Not Provided,Break in transmission,2016-02-15,Mon,Feb,05:03:00,5,01. Late Night,Weekday,00:00:34,Short
809744,Subscriber,male,indian_asian,1,1,Adult,Kwazulu Natal,ICC Cricket World Cup 2011,2016-02-24,Wed,Feb,15:21:00,15,03. Afternoon,Weekday,00:00:50,Short
2287689,Subscriber,male,black,1,1,Adult,Mpumalanga,Channel O,2016-01-15,Fri,Jan,17:20:00,17,04. Evening,Weekday,00:08:30,Short
789431,Subscriber,male,black,1,1,Older Adult,Mpumalanga,ICC Cricket World Cup 2011,2016-02-24,Wed,Feb,14:28:00,14,03. Afternoon,Weekday,00:04:06,Short
832577,Subscriber,male,black,1,1,Adult,Mpumalanga,Trace TV,2016-02-02,Tue,Feb,19:36:00,19,04. Evening,Weekday,00:01:30,Short
2287708,Subscriber,male,indian_asian,1,1,Adult,Limpopo,Entertainment,2016-02-21,Sun,Feb,13:33:00,13,03. Afternoon,Weekend,00:21:56,Short
868484,Subscriber,female,white,1,1,Adult,Free State,Trace TV,2016-03-14,Mon,Mar,15:13:00,15,03. Afternoon,Weekday,00:11:51,Short
809770,Subscriber,male,black,1,1,Adult,Gauteng,Entertainment,2016-02-01,Mon,Feb,19:16:00,19,04. Evening,Weekday,00:06:04,Short
2000262,Subscriber,male,black,1,1,Adult,Mpumalanga,Channel O,2016-01-27,Wed,Jan,04:36:00,4,01. Late Night,Weekday,00:02:54,Short
2091280,Subscriber,male,black,1,1,Adult,Gauteng,Trace TV,2016-03-30,Wed,Mar,15:12:00,15,03. Afternoon,Weekday,00:02:00,Short
2360820,Subscriber,male,black,1,1,Older Adult,North West,Boomerang,2016-02-24,Wed,Feb,16:36:00,16,03. Afternoon,Weekday,00:01:30,Short
2369753,Subscriber,female,indian_asian,1,1,Adult,Gauteng,Live Event,2016-03-24,Thu,Mar,17:27:00,17,04. Evening,Weekday,00:00:32,Short
820011,Subscriber,Unclassified,Other,1,0,Teenage,Not Provided,Cartoon Network,2016-03-10,Thu,Mar,02:26:00,2,01. Late Night,Weekday,00:05:58,Short
893279,Subscriber,male,coloured,1,1,Older Adult,Gauteng,Africa Magic,2016-03-22,Tue,Mar,13:59:00,13,03. Afternoon,Weekday,00:10:37,Short
809776,Subscriber,male,black,1,1,Adult,Gauteng,Channel O,2016-02-06,Sat,Feb,11:23:00,11,02. Morning,Weekend,00:20:06,Short
794226,Subscriber,male,coloured,1,1,Adult,Western Cape,Trace TV,2016-02-14,Sun,Feb,21:25:00,21,04. Evening,Weekend,00:00:00,Short
821350,Subscriber,female,black,1,1,Adult,Kwazulu Natal,Cartoon Network,2016-02-25,Thu,Feb,10:27:00,10,02. Morning,Weekday,00:01:25,Short
2015326,Subscriber,male,black,1,1,Adult,Kwazulu Natal,Channel O,2016-01-25,Mon,Jan,10:20:00,10,02. Morning,Weekday,00:22:48,Short
780070,Subscriber,male,white,1,1,Adult,Gauteng,Boomerang,2016-02-07,Sun,Feb,10:46:00,10,02. Morning,Weekend,00:01:21,Short
2369790,Subscriber,male,indian_asian,1,1,Adult,Mpumalanga,ICC Cricket World Cup 2011,2016-03-29,Tue,Mar,14:28:00,14,03. Afternoon,Weekday,00:00:06,Short
2421592,Subscriber,female,indian_asian,1,1,Adult,Gauteng,ICC Cricket World Cup 2011,2016-02-24,Wed,Feb,10:38:00,10,02. Morning,Weekday,00:04:20,Short
794238,Subscriber,male,white,1,1,Adult,Mpumalanga,SuperSport Blitz,2016-03-13,Sun,Mar,18:57:00,18,04. Evening,Weekend,00:01:30,Short
457259,Subscriber,Unclassified,Other,1,0,Teenage,Not Provided,Channel O,2016-01-12,Tue,Jan,08:11:00,8,02. Morning,Weekday,00:28:48,Short
772606,Subscriber,male,black,1,1,Adult,Kwazulu Natal,Channel O,2016-02-05,Fri,Feb,18:27:00,18,04. Evening,Weekday,00:16:36,Short
621521,Subscriber,male,black,1,1,Adult,Gauteng,Trace TV,2016-01-12,Tue,Jan,12:07:00,12,03. Afternoon,Weekday,00:01:06,Short
810268,Subscriber,male,black,1,1,Adult,Mpumalanga,Cartoon Network,2016-02-13,Sat,Feb,15:27:00,15,03. Afternoon,Weekend,00:00:38,Short
893325,Subscriber,male,indian_asian,1,1,Adult,Gauteng,Live Event,2016-03-24,Thu,Mar,09:14:00,9,02. Morning,Weekday,00:06:26,Short
809825,Subscriber,male,black,1,1,Adult,Gauteng,SuperSport Blitz,2016-02-17,Wed,Feb,16:31:00,16,03. Afternoon,Weekday,00:01:36,Short
2091371,Subscriber,male,black,1,1,Older Adult,Gauteng,ICC Cricket World Cup 2011,2016-03-18,Fri,Mar,10:58:00,10,02. Morning,Weekday,00:08:32,Short
809830,Subscriber,female,black,1,1,Older Adult,Mpumalanga,Channel O,2016-02-25,Thu,Feb,12:50:00,12,03. Afternoon,Weekday,00:00:00,Short
780108,Subscriber,male,white,1,1,Older Adult,Kwazulu Natal,CNN,2016-01-21,Thu,Jan,13:15:00,13,03. Afternoon,Weekday,00:07:29,Short
530287,Subscriber,male,indian_asian,1,1,Adult,Mpumalanga,SuperSport Blitz,2016-01-18,Mon,Jan,13:42:00,13,03. Afternoon,Weekday,00:00:50,Short
2204358,Subscriber,male,coloured,1,1,Older Adult,Western Cape,Live Event,2016-03-04,Fri,Mar,08:13:00,8,02. Morning,Weekday,00:07:40,Short
2204358,Subscriber,male,coloured,1,1,Older Adult,Western Cape,Live Event,2016-01-27,Wed,Jan,14:55:00,14,03. Afternoon,Weekday,00:31:20,Moderate
940586,Subscriber,male,black,1,1,Adult,Gauteng,CNN,2016-03-20,Sun,Mar,00:16:00,0,01. Late Night,Weekend,00:41:08,Moderate
2369921,Subscriber,male,black,1,1,Grand Parents,Eastern Cape,Africa Magic,2016-01-25,Mon,Jan,21:39:00,21,04. Evening,Weekday,00:03:09,Short
940602,Subscriber,male,indian_asian,1,1,Adult,Gauteng,Entertainment,2016-03-11,Fri,Mar,20:06:00,20,04. Evening,Weekday,00:01:04,Short
2000346,Subscriber,male,coloured,1,1,Adult,Western Cape,Trace TV,2016-01-15,Fri,Jan,15:43:00,15,03. Afternoon,Weekday,00:01:45,Short
869798,Subscriber,male,Other,1,1,Older Adult,Gauteng,SawSee,2016-03-14,Mon,Mar,07:18:00,7,02. Morning,Weekday,00:00:49,Short
809861,Subscriber,male,black,1,1,Adult,Gauteng,SuperSport Blitz,2016-01-27,Wed,Jan,17:39:00,17,04. Evening,Weekday,00:02:40,Short
666034,Subscriber,male,indian_asian,1,1,Adult,Limpopo,Cartoon Network,2016-03-31,Thu,Mar,11:40:00,11,02. Morning,Weekday,00:00:00,Short
666034,Subscriber,male,indian_asian,1,1,Adult,Limpopo,CNN,2016-03-30,Wed,Mar,17:05:00,17,04. Evening,Weekday,00:00:00,Short
809862,Subscriber,male,black,1,1,Adult,Limpopo,Vuzu,2016-02-14,Sun,Feb,13:52:00,13,03. Afternoon,Weekend,00:00:26,Short
940611,Subscriber,male,black,1,1,Adult,Gauteng,CNN,2016-03-14,Mon,Mar,14:08:00,14,03. Afternoon,Weekday,00:00:00,Short
940616,Subscriber,male,coloured,1,1,Older Adult,Western Cape,Live Event,2016-03-04,Fri,Mar,06:59:00,6,02. Morning,Weekday,00:06:06,Short
940616,Subscriber,male,coloured,1,1,Older Adult,Western Cape,Trace TV,2016-03-06,Sun,Mar,07:23:00,7,02. Morning,Weekend,00:02:00,Short
809871,Subscriber,male,black,1,1,Teenage,Kwazulu Natal,Live Event,2016-02-17,Wed,Feb,17:37:00,17,04. Evening,Weekday,00:00:22,Short
809871,Subscriber,male,black,1,1,Teenage,Kwazulu Natal,Trace TV,2016-02-18,Thu,Feb,05:45:00,5,01. Late Night,Weekday,01:48:24,Long
2287916,Subscriber,male,black,1,1,Adult,Kwazulu Natal,SuperSport Blitz,2016-02-03,Wed,Feb,09:19:00,9,02. Morning,Weekday,00:00:36,Short
940635,Subscriber,male,black,1,1,Older Adult,Kwazulu Natal,Live Event,2016-03-07,Mon,Mar,10:03:00,10,02. Morning,Weekday,00:00:50,Short
809884,Subscriber,male,coloured,1,1,Teenage,Gauteng,SuperSport Blitz,2016-01-19,Tue,Jan,17:14:00,17,04. Evening,Weekday,00:30:06,Moderate
809884,Subscriber,male,coloured,1,1,Teenage,Gauteng,Trace TV,2016-03-10,Thu,Mar,20:36:00,20,04. Evening,Weekday,00:22:30,Short
821490,Subscriber,male,indian_asian,1,1,Older Adult,Kwazulu Natal,Boomerang,2016-03-25,Fri,Mar,00:29:00,0,01. Late Night,Weekday,00:00:15,Short
828445,Subscriber,male,black,1,1,Adult,Kwazulu Natal,Trace TV,2016-03-02,Wed,Mar,05:42:00,5,01. Late Night,Weekday,00:00:00,Short
772680,Subscriber,male,black,1,1,Adult,Gauteng,kykNET,2016-01-31,Sun,Jan,18:21:00,18,04. Evening,Weekend,00:00:51,Short
777814,Subscriber,male,black,1,1,Older Adult,Mpumalanga,Africa Magic,2016-01-13,Wed,Jan,20:58:00,20,04. Evening,Weekday,00:23:11,Short
804459,Subscriber,female,black,1,1,Adult,Gauteng,SawSee,2016-03-02,Wed,Mar,15:59:00,15,03. Afternoon,Weekday,00:01:16,Short
906296,Subscriber,male,indian_asian,1,1,Adult,Gauteng,Live Event,2016-03-24,Thu,Mar,10:54:00,10,02. Morning,Weekday,00:01:04,Short
894103,Subscriber,male,indian_asian,1,1,Older Adult,Gauteng,Cartoon Network,2016-03-21,Mon,Mar,20:55:00,20,04. Evening,Weekday,00:01:34,Short
809924,Subscriber,male,black,1,1,Older Adult,Western Cape,Boomerang,2016-03-25,Fri,Mar,18:59:00,18,04. Evening,Weekday,00:02:02,Short
865768,Subscriber,male,white,1,1,Older Adult,Gauteng,ICC Cricket World Cup 2011,2016-03-15,Tue,Mar,13:45:00,13,03. Afternoon,Weekday,00:26:38,Short
794354,Subscriber,male,indian_asian,1,1,Older Adult,Gauteng,SawSee,2016-03-06,Sun,Mar,12:23:00,12,03. Afternoon,Weekend,00:00:06,Short
543495,Subscriber,male,white,1,1,Adult,Gauteng,Channel O,2016-01-22,Fri,Jan,08:29:00,8,02. Morning,Weekday,00:01:09,Short
2427404,Subscriber,male,coloured,1,1,Adult,Eastern Cape,Trace TV,2016-01-11,Mon,Jan,11:32:00,11,02. Morning,Weekday,00:01:45,Short
893458,Subscriber,male,indian_asian,1,1,Adult,Gauteng,ICC Cricket World Cup 2011,2016-03-11,Fri,Mar,15:03:00,15,03. Afternoon,Weekday,00:09:28,Short
809946,Subscriber,male,black,1,1,Older Adult,Gauteng,Africa Magic,2016-01-12,Tue,Jan,15:30:00,15,03. Afternoon,Weekday,00:00:00,Short
893475,Subscriber,male,black,1,1,Older Adult,North West,Channel O,2016-03-24,Thu,Mar,12:56:00,12,03. Afternoon,Weekday,00:15:18,Short
809965,Subscriber,female,black,1,1,Teenage,Limpopo,Africa Magic,2016-03-14,Mon,Mar,10:32:00,10,02. Morning,Weekday,00:03:51,Short
773509,Subscriber,male,coloured,1,1,Adult,Gauteng,Cartoon Network,2016-03-10,Thu,Mar,20:54:00,20,04. Evening,Weekday,00:00:13,Short
793232,Subscriber,male,black,1,1,Adult,North West,Africa Magic,2016-02-16,Tue,Feb,07:21:00,7,02. Morning,Weekday,00:00:16,Short
750418,Subscriber,male,white,1,1,Older Adult,North West,Entertainment,2016-03-31,Thu,Mar,13:42:00,13,03. Afternoon,Weekday,00:00:00,Short
772784,Subscriber,male,Other,1,1,Adult,Kwazulu Natal,Live Event,2016-03-06,Sun,Mar,14:16:00,14,03. Afternoon,Weekend,00:02:44,Short
788215,Subscriber,male,indian_asian,1,1,Adult,Limpopo,Entertainment,2016-03-19,Sat,Mar,21:03:00,21,04. Evening,Weekend,00:02:58,Short
2239503,Subscriber,male,Other,1,1,Older Adult,Western Cape,Live Event,2016-02-18,Thu,Feb,07:59:00,7,02. Morning,Weekday,00:00:22,Short
2239503,Subscriber,male,Other,1,1,Older Adult,Western Cape,SuperSport Blitz,2016-02-14,Sun,Feb,13:24:00,13,03. Afternoon,Weekend,00:00:24,Short
2415121,Subscriber,male,black,1,1,Adult,Eastern Cape,Channel O,2016-02-08,Mon,Feb,13:23:00,13,03. Afternoon,Weekday,00:00:54,Short
772787,Subscriber,male,black,1,1,Older Adult,Gauteng,Channel O,2016-01-27,Wed,Jan,19:19:00,19,04. Evening,Weekday,00:06:09,Short
641522,Subscriber,male,indian_asian,1,1,Adult,Gauteng,ICC Cricket World Cup 2011,2016-03-30,Wed,Mar,12:17:00,12,03. Afternoon,Weekday,00:01:24,Short
810000,Subscriber,male,black,1,1,Adult,Gauteng,Live Event,2016-02-02,Tue,Feb,15:57:00,15,03. Afternoon,Weekday,00:02:16,Short
810003,Subscriber,male,indian_asian,1,1,Adult,Gauteng,SuperSport Blitz,2016-02-14,Sun,Feb,18:07:00,18,04. Evening,Weekend,00:00:00,Short
810003,Subscriber,male,indian_asian,1,1,Adult,Gauteng,SuperSport Blitz,2016-02-14,Sun,Feb,16:55:00,16,03. Afternoon,Weekend,00:00:00,Short
810003,Subscriber,male,indian_asian,1,1,Adult,Gauteng,Live Event,2016-02-16,Tue,Feb,20:37:00,20,04. Evening,Weekday,00:09:00,Short
810005,Subscriber,male,black,1,1,Adult,Mpumalanga,Break in transmission,2016-02-27,Sat,Feb,19:20:00,19,04. Evening,Weekend,00:00:29,Short
867310,Subscriber,male,coloured,1,1,Adult,Northern Cape,Trace TV,2016-03-11,Fri,Mar,19:53:00,19,04. Evening,Weekday,00:00:00,Short
1108125,Subscriber,male,black,1,1,Adult,Gauteng,CNN,2016-03-14,Mon,Mar,07:55:00,7,02. Morning,Weekday,00:01:20,Short
2204601,Subscriber,male,black,1,1,Older Adult,Eastern Cape,Trace TV,2016-03-11,Fri,Mar,14:09:00,14,03. Afternoon,Weekday,00:08:51,Short
940801,Subscriber,male,black,1,1,Adult,Western Cape,CNN,2016-03-24,Thu,Mar,06:59:00,6,02. Morning,Weekday,00:02:35,Short
809704,Subscriber,female,Other,1,1,Adult,Gauteng,Entertainment,2016-02-08,Mon,Feb,08:26:00,8,02. Morning,Weekday,00:01:24,Short
512519,Subscriber,male,black,1,1,Older Adult,Gauteng,Africa Magic,2016-01-10,Sun,Jan,20:03:00,20,04. Evening,Weekend,00:00:25,Short
588935,Subscriber,female,coloured,1,1,Older Adult,Western Cape,Channel O,2016-01-01,Fri,Jan,19:46:00,19,04. Evening,Weekday,00:06:51,Short
631533,Subscriber,male,black,1,1,Adult,Gauteng,SuperSport Blitz,2016-01-15,Fri,Jan,21:19:00,21,04. Evening,Weekday,00:05:10,Short
772826,Subscriber,male,black,1,1,Adult,Limpopo,Channel O,2016-03-04,Fri,Mar,21:08:00,21,04. Evening,Weekday,00:00:00,Short
772828,Subscriber,male,coloured,1,1,Adult,Northern Cape,Trace TV,2016-02-04,Thu,Feb,19:37:00,19,04. Evening,Weekday,00:02:30,Short
821657,Subscriber,male,Other,1,1,Adult,Kwazulu Natal,ICC Cricket World Cup 2011,2016-03-20,Sun,Mar,08:52:00,8,02. Morning,Weekend,00:03:10,Short
821662,Subscriber,male,black,1,1,Older Adult,Gauteng,Cartoon Network,2016-02-20,Sat,Feb,07:08:00,7,02. Morning,Weekend,00:05:06,Short
867337,Subscriber,Unclassified,Other,1,0,Teenage,Not Provided,ICC Cricket World Cup 2011,2016-03-18,Fri,Mar,13:58:00,13,03. Afternoon,Weekday,00:00:16,Short
804601,Subscriber,female,white,1,1,Adult,Gauteng,Cartoon Network,2016-02-20,Sat,Feb,09:55:00,9,02. Morning,Weekend,00:00:00,Short
810052,Subscriber,male,indian_asian,1,1,Adult,Limpopo,Live Event,2016-02-18,Thu,Feb,14:09:00,14,03. Afternoon,Weekday,00:01:26,Short
810052,Subscriber,male,indian_asian,1,1,Adult,Limpopo,ICC Cricket World Cup 2011,2016-02-21,Sun,Feb,13:08:00,13,03. Afternoon,Weekend,00:10:30,Short
777946,Subscriber,female,black,1,1,Older Adult,Gauteng,Channel O,2016-02-14,Sun,Feb,08:28:00,8,02. Morning,Weekend,01:13:36,Long
893566,Subscriber,male,black,1,1,Adult,Western Cape,Africa Magic,2016-03-05,Sat,Mar,05:46:00,5,01. Late Night,Weekend,00:00:52,Short
867380,Subscriber,male,indian_asian,1,1,Adult,Gauteng,SuperSport Blitz,2016-03-09,Wed,Mar,16:46:00,16,03. Afternoon,Weekday,00:06:06,Short
787054,Subscriber,male,white,1,1,Adult,Mpumalanga,Boomerang,2016-01-23,Sat,Jan,13:13:00,13,03. Afternoon,Weekend,00:04:53,Short
1616710,Subscriber,male,indian_asian,1,1,Older Adult,Limpopo,ICC Cricket World Cup 2011,2016-03-30,Wed,Mar,08:55:00,8,02. Morning,Weekday,00:00:00,Short
777965,Subscriber,male,coloured,1,1,Older Adult,Western Cape,Live Event,2016-01-25,Mon,Jan,21:28:00,21,04. Evening,Weekday,00:00:00,Short
810077,Subscriber,male,coloured,1,1,Older Adult,Northern Cape,Live Event,2016-01-22,Fri,Jan,14:10:00,14,03. Afternoon,Weekday,00:01:00,Short
810079,Subscriber,male,black,1,1,Adult,Gauteng,Boomerang,2016-02-12,Fri,Feb,02:10:00,2,01. Late Night,Weekday,00:00:49,Short
810079,Subscriber,male,black,1,1,Adult,Gauteng,ICC Cricket World Cup 2011,2016-02-21,Sun,Feb,12:17:00,12,03. Afternoon,Weekend,00:20:26,Short
893599,Subscriber,male,black,1,1,Adult,Gauteng,CNN,2016-03-23,Wed,Mar,19:44:00,19,04. Evening,Weekday,00:00:00,Short
810081,Subscriber,male,coloured,1,1,Older Adult,Gauteng,Channel O,2016-03-07,Mon,Mar,18:49:00,18,04. Evening,Weekday,00:00:39,Short
821746,Subscriber,male,black,1,1,Adult,North West,SuperSport Blitz,2016-03-20,Sun,Mar,13:21:00,13,03. Afternoon,Weekend,00:00:56,Short
819949,Subscriber,male,indian_asian,1,1,Adult,Eastern Cape,Boomerang,2016-02-28,Sun,Feb,17:54:00,17,04. Evening,Weekend,00:00:00,Short
867404,Subscriber,male,indian_asian,1,1,Older Adult,Gauteng,ICC Cricket World Cup 2011,2016-03-08,Tue,Mar,09:07:00,9,02. Morning,Weekday,00:42:22,Moderate
893615,Subscriber,male,coloured,1,1,Adult,Western Cape,ICC Cricket World Cup 2011,2016-03-13,Sun,Mar,19:12:00,19,04. Evening,Weekend,00:00:00,Short
884879,Subscriber,male,indian_asian,1,1,Adult,Kwazulu Natal,SuperSport Blitz,2016-03-16,Wed,Mar,13:41:00,13,03. Afternoon,Weekday,00:03:56,Short
927853,Subscriber,male,black,1,1,Older Adult,North West,SuperSport Blitz,2016-03-30,Wed,Mar,05:37:00,5,01. Late Night,Weekday,00:00:00,Short
2370467,Subscriber,male,black,1,1,Adult,Gauteng,SawSee,2016-01-04,Mon,Jan,15:41:00,15,03. Afternoon,Weekday,00:12:06,Short
810099,Subscriber,male,indian_asian,1,1,Adult,Kwazulu Natal,Live Event,2016-01-10,Sun,Jan,06:42:00,6,02. Morning,Weekend,00:00:28,Short
810106,Subscriber,male,indian_asian,1,1,Adult,Gauteng,Boomerang,2016-02-19,Fri,Feb,21:18:00,21,04. Evening,Weekday,00:02:43,Short
810113,Subscriber,male,coloured,1,1,Adult,Eastern Cape,Trace TV,2016-02-19,Fri,Feb,09:50:00,9,02. Morning,Weekday,00:06:48,Short
2422252,Subscriber,male,indian_asian,1,1,Older Adult,Gauteng,Live Event,2016-02-03,Wed,Feb,07:52:00,7,02. Morning,Weekday,00:00:46,Short
2422252,Subscriber,male,indian_asian,1,1,Older Adult,Gauteng,ICC Cricket World Cup 2011,2016-03-20,Sun,Mar,09:29:00,9,02. Morning,Weekend,01:51:58,Long
906812,Subscriber,male,indian_asian,1,1,Adult,Kwazulu Natal,ICC Cricket World Cup 2011,2016-03-29,Tue,Mar,13:20:00,13,03. Afternoon,Weekday,01:04:46,Long
940937,Subscriber,male,white,1,1,Adult,Western Cape,Trace TV,2016-03-28,Mon,Mar,13:58:00,13,03. Afternoon,Weekday,00:03:57,Short
2204775,Subscriber,female,black,1,1,Grand Parents,Northern Cape,Trace TV,2016-03-12,Sat,Mar,14:07:00,14,03. Afternoon,Weekend,00:14:03,Short
833014,Subscriber,male,Other,1,1,Adult,Mpumalanga,Live Event,2016-01-16,Sat,Jan,15:21:00,15,03. Afternoon,Weekend,00:01:35,Short
810126,Subscriber,female,white,1,1,Adult,North West,Entertainment,2016-01-02,Sat,Jan,19:56:00,19,04. Evening,Weekend,00:13:02,Short
589200,Subscriber,male,Other,1,1,Older Adult,Kwazulu Natal,Trace TV,2016-01-03,Sun,Jan,10:05:00,10,02. Morning,Weekend,00:04:21,Short
833017,Subscriber,male,white,1,1,Adult,Gauteng,Live Event,2016-03-24,Thu,Mar,14:52:00,14,03. Afternoon,Weekday,00:48:50,Moderate
549843,Subscriber,female,black,1,1,Adult,North West,Boomerang,2016-01-06,Wed,Jan,06:00:00,6,02. Morning,Weekday,00:00:00,Short
906875,Subscriber,male,black,1,1,Older Adult,Limpopo,ICC Cricket World Cup 2011,2016-03-19,Sat,Mar,11:14:00,11,02. Morning,Weekend,00:16:46,Short
804700,Subscriber,male,black,1,1,Older Adult,Kwazulu Natal,Live Event,2016-01-09,Sat,Jan,16:01:00,16,03. Afternoon,Weekend,00:00:10,Short
617547,Subscriber,male,black,1,1,Older Adult,Gauteng,Channel O,2016-01-05,Tue,Jan,10:06:00,10,02. Morning,Weekday,00:08:12,Short
555618,Subscriber,male,coloured,1,1,Older Adult,Eastern Cape,Boomerang,2016-01-16,Sat,Jan,18:29:00,18,04. Evening,Weekend,00:01:15,Short
810135,Subscriber,male,black,1,1,Adult,Limpopo,Cartoon Network,2016-02-16,Tue,Feb,13:13:00,13,03. Afternoon,Weekday,00:05:37,Short
2370560,Subscriber,male,coloured,1,1,Adult,Eastern Cape,Boomerang,2016-01-05,Tue,Jan,00:49:00,0,01. Late Night,Weekday,00:00:37,Short
940974,Subscriber,male,black,1,1,Older Adult,Western Cape,Africa Magic,2016-03-10,Thu,Mar,07:01:00,7,02. Morning,Weekday,00:00:00,Short
940991,Subscriber,male,coloured,1,1,Adult,Western Cape,SuperSport Blitz,2016-03-29,Tue,Mar,20:31:00,20,04. Evening,Weekday,00:04:58,Short
730607,Subscriber,male,black,1,1,Teenage,Gauteng,SuperSport Blitz,2016-01-27,Wed,Jan,09:52:00,9,02. Morning,Weekday,00:01:16,Short
1108443,Subscriber,male,black,1,1,Adult,Gauteng,Vuzu,2016-02-28,Sun,Feb,18:49:00,18,04. Evening,Weekend,00:00:35,Short
772955,Subscriber,male,Other,1,1,Adult,Gauteng,Live Event,2016-02-05,Fri,Feb,08:42:00,8,02. Morning,Weekday,00:00:40,Short
941012,Subscriber,male,indian_asian,1,1,Adult,Gauteng,ICC Cricket World Cup 2011,2016-03-30,Wed,Mar,12:23:00,12,03. Afternoon,Weekday,00:06:08,Short
893694,Subscriber,male,indian_asian,1,1,Teenage,North West,ICC Cricket World Cup 2011,2016-03-11,Fri,Mar,18:45:00,18,04. Evening,Weekday,00:00:00,Short
819998,Subscriber,male,black,1,1,Adult,Mpumalanga,Channel O,2016-03-01,Tue,Mar,09:49:00,9,02. Morning,Weekday,00:08:18,Short
810175,Subscriber,male,coloured,1,1,Adult,Eastern Cape,Live Event,2016-02-19,Fri,Feb,17:20:00,17,04. Evening,Weekday,00:00:00,Short
772976,Subscriber,male,black,1,1,Adult,Gauteng,Trace TV,2016-02-04,Thu,Feb,14:03:00,14,03. Afternoon,Weekday,00:02:39,Short
810187,Subscriber,male,coloured,1,1,Older Adult,Gauteng,Live Event,2016-02-12,Fri,Feb,13:09:00,13,03. Afternoon,Weekday,00:03:12,Short
2370617,Subscriber,male,indian_asian,1,1,Adult,Limpopo,Africa Magic,2016-02-02,Tue,Feb,05:43:00,5,01. Late Night,Weekday,00:00:23,Short
810205,Subscriber,male,indian_asian,1,1,Adult,Gauteng,ICC Cricket World Cup 2011,2016-02-22,Mon,Feb,15:37:00,15,03. Afternoon,Weekday,00:02:14,Short
941041,Subscriber,male,indian_asian,1,1,Older Adult,Eastern Cape,ICC Cricket World Cup 2011,2016-03-30,Wed,Mar,13:31:00,13,03. Afternoon,Weekday,00:00:04,Short
907037,Subscriber,male,indian_asian,1,1,Adult,Gauteng,CNN,2016-03-23,Wed,Mar,07:10:00,7,02. Morning,Weekday,00:00:05,Short
787182,Subscriber,male,white,1,1,Older Adult,Gauteng,SuperSport Blitz,2016-02-10,Wed,Feb,20:23:00,20,04. Evening,Weekday,00:01:36,Short
893742,Subscriber,male,indian_asian,1,1,Grand Parents,Gauteng,ICC Cricket World Cup 2011,2016-03-23,Wed,Mar,08:50:00,8,02. Morning,Weekday,00:12:48,Short
773017,Subscriber,male,coloured,1,1,Adult,Gauteng,Channel O,2016-02-06,Sat,Feb,19:04:00,19,04. Evening,Weekend,00:04:42,Short
1064537,Subscriber,male,indian_asian,1,1,Adult,Gauteng,ICC Cricket World Cup 2011,2016-03-30,Wed,Mar,08:01:00,8,02. Morning,Weekday,00:00:34,Short
773027,Subscriber,male,coloured,1,1,Older Adult,Western Cape,Trace TV,2016-03-05,Sat,Mar,15:50:00,15,03. Afternoon,Weekend,00:02:00,Short
773035,Subscriber,female,white,1,1,Older Grand Parents,Western Cape,Cartoon Network,2016-02-02,Tue,Feb,20:22:00,20,04. Evening,Weekday,00:03:58,Short
2091865,Subscriber,male,white,1,1,Adult,Gauteng,Live Event,2016-03-03,Thu,Mar,16:03:00,16,03. Afternoon,Weekday,00:02:48,Short
810246,Subscriber,male,other,1,1,Teenage,Eastern Cape,Boomerang,2016-02-21,Sun,Feb,08:30:00,8,02. Morning,Weekend,00:00:21,Short
810246,Subscriber,male,other,1,1,Teenage,Eastern Cape,Entertainment,2016-02-06,Sat,Feb,06:02:00,6,02. Morning,Weekend,00:00:44,Short
2370685,Subscriber,male,black,1,1,Older Adult,Free State,Trace TV,2016-01-11,Mon,Jan,11:30:00,11,02. Morning,Weekday,02:59:36,Long
773039,Subscriber,male,indian_asian,1,1,Adult,Kwazulu Natal,Entertainment,2016-01-26,Tue,Jan,20:08:00,20,04. Evening,Weekday,00:06:10,Short
810249,Subscriber,male,indian_asian,1,1,Adult,Kwazulu Natal,SuperSport Blitz,2016-02-11,Thu,Feb,09:36:00,9,02. Morning,Weekday,00:03:04,Short
833157,Subscriber,male,black,1,1,Adult,Gauteng,Africa Magic,2016-03-04,Fri,Mar,10:18:00,10,02. Morning,Weekday,00:13:06,Short
820048,Subscriber,male,white,1,1,Older Adult,Mpumalanga,Entertainment,2016-02-28,Sun,Feb,17:41:00,17,04. Evening,Weekend,00:01:14,Short
821939,Subscriber,female,black,1,1,Older Adult,Gauteng,Africa Magic,2016-03-01,Tue,Mar,19:43:00,19,04. Evening,Weekday,00:00:08,Short
